,Unnamed: 0,Unnamed: 0.1,공급사,과세/면세,담기,매입가,상품명(기본),상품코드,재입고알림,제조사,카테고리,reg_카테고리,대분류,판매가,품절여부,후기
6,6,6,패커스,과세,0,150000,해농 김밥김 200g x 100매 20개 (박스상품),2176,사용안함,해농,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001012 : 식자재 > 한식 식자재 > 김
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001012 : NEW > 식자재 > 한식 식자재 > 김",식자재 한식 김,식자재,159600,정상,0
10,10,10,패커스,과세,0,27000,대천맛김 왕가대천 재래전장 20g*3P 12개 (박스상품),2172,사용안함,대천,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001012 : 식자재 > 한식 식자재 > 김
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001012 : NEW > 식자재 > 한식 식자재 > 김",식자재 한식 김,식자재,37500,정상,0
11,11,11,패커스,과세,0,21300,대천맛김 왕가대천 파래20단 도시락 4.5g x 20p 5개 (박스상품),2171,사용안함,대천,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001012 : 식자재 > 한식 식자재 > 김
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001012 : NEW > 식자재 > 한식 식자재 > 김",식자재 한식 김,식자재,30000,정상,0
12,12,12,패커스,과세,0,21300,대천맛김 왕가대천 재래20단 도시락 4.5g x20p 5개 (박스상품),2170,사용안함,대천,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001012 : 식자재 > 한식 식자재 > 김
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001012 : NEW > 식자재 > 한식 식자재 > 김",식자재 한식 김,식자재,30000,정상,0
23,23,23,패커스,과세,0,49500,사자표 볶음춘장 2.27kg 6개 (박스상품),2145,사용안함,사자,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002002 : 식자재 > 중식 식자재 > 장류",식자재 장류 중식,식자재,59400,정상,0
24,24,24,패커스,과세,0,27200,사자표 볶음춘장 10kg 1박스,2144,사용안함,사자,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002002 : 식자재 > 중식 식자재 > 장류",식자재 장류 중식,식자재,31900,정상,0
25,25,25,패커스,과세,2,26700,사자표 춘장 14kg 1박스,2143,사용안함,사자,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002002 : 식자재 > 중식 식자재 > 장류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002002 : NEW > 식자재 > 중식 식자재 > 장류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 장류 중식,식자재,32000,정상,0
29,29,29,패커스,과세,1,18000,샘표 안동찜닭 양념소스 210g 12개 (박스 상품),2138,사용안함,샘표,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001003 : 식자재 > 한식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001003 : NEW > 식자재 > 한식 식자재 > 소스류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 소스류,식자재,19000,정상,0
30,30,30,패커스,과세,1,17640,샘표 춘천닭갈비소스180g 12개 (박스 상품),2137,사용안함,샘표,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001003 : 식자재 > 한식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001003 : NEW > 식자재 > 한식 식자재 > 소스류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 소스류,식자재,20500,정상,0
31,31,31,패커스,과세,0,33000,샘표중면 900g 15개 (박스 상품),2136,사용안함,샘표,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001006 : 식자재 > 한식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001006 : NEW > 식자재 > 한식 식자재 > 면류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 면류,식자재,34800,정상,0
32,32,32,패커스,과세,0,26400,샘표소면 900g 15개 (박스 상품),2135,사용안함,샘표,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001006 : 식자재 > 한식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001006 : NEW > 식자재 > 한식 식자재 > 면류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 면류,식자재,27800,정상,0
33,33,33,패커스,과세,0,26550,샘표 진공소면 900g 15개 (박스 상품),2134,사용안함,샘표,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001006 : 식자재 > 한식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001006 : NEW > 식자재 > 한식 식자재 > 면류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 면류,식자재,30800,정상,0
34,34,34,패커스,과세,0,14600,천혜식품 제주 섬마을 천사채 1kg 10개 (박스 상품),2133,사용안함,천혜,"050 : 식자재
026 : NEW
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",식자재,식자재,16500,정상,0
35,35,35,패커스,과세,0,30750,샘표 한여름눈꽃 꽃소금 3kg 5개 (박스 상품),2132,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,32900,정상,0
36,36,36,패커스,과세,0,30750,샘표 한여름눈꽃 굵은소금 3kg 5개 (박스 상품),2131,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,32900,정상,0
37,37,37,패커스,과세,0,26700,샘표 진간장S 1.8L 6병 (박스 상품),2130,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,31000,정상,0
38,38,38,패커스,과세,0,35100,샘표 진간장 금S 1.8L 6병 (박스 상품),2129,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,37000,정상,0
39,39,39,패커스,과세,1,40500,샘표 진간장 금F3 1.8L 6병 (박스 상품),2128,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,42700,정상,0
40,40,40,패커스,과세,0,74400,샘표 저염간장 930ml 12병 (박스 상품),2127,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,82000,정상,0
41,41,41,패커스,과세,0,40200,샘표 연두(주황) 500ml 6병 (박스 상품),2126,사용안함,샘표,"050 : 식자재
026 : NEW
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재,식자재,42400,정상,0
42,42,42,패커스,과세,0,105600,샘표 연두(순) 930ml 12병 (박스 상품),2125,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,118100,정상,0
43,43,43,패커스,과세,0,97800,샘표 양조간장701 930ml 12병 (박스 상품),2124,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,106700,정상,0
44,44,44,패커스,과세,0,20200,샘표 양조간장701 1.8L 2병 (박스 상품),2123,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,21300,정상,0
45,45,45,패커스,과세,0,78000,샘표 양조간장501(일회용) 10개 (박스 상품),2122,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,85900,정상,0
46,46,46,패커스,과세,0,69000,샘표 양조간장501 930ml 12병 (박스 상품),2121,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,76400,정상,0
47,47,47,패커스,과세,0,51000,샘표 양조간장501 1.8L 6병 (박스 상품),2120,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,57400,정상,0
48,48,48,패커스,과세,0,26760,샘표 맥아물엿(흰) 1.2kg 12병 (박스 상품),2119,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,28400,정상,0
49,49,49,패커스,과세,0,70500,샘표 맛간장(조림볶음용) 1.8L 6병 (박스 상품),2118,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,78000,정상,0
50,50,50,패커스,과세,0,52800,샘표 꽁치통조림 400g 24캔 (박스 상품),2117,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,65200,정상,0
51,51,51,패커스,과세,0,51240,샘표 국간장 930ml 12병 (박스 상품),2116,사용안함,샘표,"050 : 식자재
026 : NEW",식자재,식자재,57700,정상,0
52,52,52,패커스,과세,0,20000,다원 혼합찹쌀가루 300g 25봉 (박스 상품),2115,사용안함,다원,"050 : 식자재
026 : NEW",식자재,식자재,21400,정상,0
53,53,53,패커스,과세,0,22200,다원 혼합감자전분 500g 20봉 (박스 상품),2114,사용안함,다원,"050 : 식자재
026 : NEW",식자재,식자재,23800,정상,0
54,54,54,패커스,과세,0,38000,다원 찹쌀가루(국산) 1kg 10봉 (박스 상품),2113,사용안함,다원,"050 : 식자재
026 : NEW",식자재,식자재,40000,정상,0
55,55,55,패커스,과세,0,27800,다원 볶음콩가루 400g 20봉 (박스 상품),2112,사용안함,다원,"050 : 식자재
026 : NEW
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재,식자재,29500,정상,0
56,56,56,패커스,과세,0,22200,다원 날콩가루 400g 20봉 (박스 상품),2111,사용안함,다원,"050 : 식자재
026 : NEW",식자재,식자재,23400,정상,0
57,57,57,패커스,과세,0,67680,해울찬 누룽지 284g 36개 (박스 상품),2110,사용안함,하나에프앤드엘,"050 : 식자재
050002 : 식자재 > 중식 식자재
050001 : 식자재 > 한식 식자재",식자재 한식 중식,식자재,71300,정상,0
58,58,58,패커스,과세,0,51000,삼양간장(일회용) 6g*200ea 10개 (박스 상품),2109,사용안함,삼양,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001002 : 식자재 > 한식 식자재 > 장류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001002 : NEW > 식자재 > 한식 식자재 > 장류",식자재 장류 한식,식자재,57400,정상,0
59,59,59,패커스,과세,0,26500,다원 20곡미숫가루 1kg 10개 (박스 상품),2108,사용안함,다원,"050 : 식자재
026 : NEW
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재,식자재,27900,정상,0
60,60,60,패커스,과세,0,47580,젠틀 렐리쉬 피클 3kg 6캔 (박스 상품),2107,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,50100,정상,0
61,61,61,패커스,과세,0,25600,부천 몽고진간장 1.8L 8병 (박스 상품),2106,사용안함,부천,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001002 : 식자재 > 한식 식자재 > 장류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001002 : NEW > 식자재 > 한식 식자재 > 장류",식자재 장류 한식,식자재,27000,정상,0
62,62,62,패커스,과세,0,31440,마산명산 몽고간장 진 1.5L 8병 (박스 상품),2105,사용안함,마산명산,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001002 : 식자재 > 한식 식자재 > 장류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001002 : NEW > 식자재 > 한식 식자재 > 장류",식자재 장류 한식,식자재,36500,정상,0
63,63,63,패커스,과세,0,25440,마산명산 몽고백된장 4kg 4팩 (박스 상품),2104,사용안함,마산명산,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001002 : 식자재 > 한식 식자재 > 장류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001002 : NEW > 식자재 > 한식 식자재 > 장류",식자재 장류 한식,식자재,26800,정상,0
64,64,64,패커스,과세,0,26000,부천 몽고된장 2kg 8팩 (박스 상품),2103,사용안함,부천,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001002 : 식자재 > 한식 식자재 > 장류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001002 : NEW > 식자재 > 한식 식자재 > 장류",식자재 장류 한식,식자재,27400,정상,0
65,65,65,패커스,과세,0,33600,배리프 파인애플 슬라이스 3.05kg 6캔 (박스 상품),2102,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,36500,정상,0
66,66,66,패커스,과세,0,36000,델솔 나초 슬라이스 할라피뇨 페퍼스 2.89kg 6캔 (박스 상품),2101,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,37900,정상,0
67,67,67,패커스,과세,0,33600,배리프 파인애플 청크 3.05kg 6캔 (박스 상품),2100,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류
050007 : 식자재 > 태국/베트남 식자재
050007008 : 식자재 > 태국/베트남 식자재 > 캔류/병류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",캔류 태국 식자재 병류 양식 베트남,식자재,36500,정상,0
68,68,68,패커스,과세,0,46800,헌트 토마토 퓨레 3.03kg 6캔 (박스 상품),2099,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",병류 식자재 양식 캔류,식자재,53000,정상,0
69,69,69,패커스,과세,0,32400,엑셀렌시아 슬라이스 블랙 올리브 3kg 6캔 (박스 상품),2098,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,34200,정상,0
70,70,70,패커스,과세,0,24600,배리프 베이크드 빈스 2.62kg 6캔 (박스 상품),2097,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,25900,정상,0
71,71,71,패커스,과세,0,30000,매놀리토 그린 슬라이스 할라피뇨 2.9kg 6캔 (박스 상품),2096,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",병류 식자재 양식 캔류,식자재,34800,정상,0
72,72,72,패커스,과세,0,52800,헌트 칠리소스 3.26kg 6캔 (박스 상품),2095,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,59300,정상,0
73,73,73,패커스,과세,0,17400,배리프 홀 필드 토마토 2.55kg 6캔 (박스 상품),2094,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,18600,정상,0
74,74,74,패커스,과세,0,52200,헌트 토마토 페이스트 3.15kg 6캔 (박스 상품),2093,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,58700,정상,0
75,75,75,패커스,과세,0,37200,헌트 프리미엄 홀 토마토 2.89kg 6캔 (박스 상품),2092,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,39200,정상,0
76,76,76,패커스,과세,0,44400,안젤라미아 스파게티소스 2.95kg 6캔 (박스 상품),2091,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,55500,정상,0
77,77,77,패커스,과세,0,20600,아리지 푸실리 트리칼러리 500g 20봉지 (박스 상품),2090,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,25100,정상,0
78,78,78,패커스,과세,0,27000,배리프 레드 키드니 빈스 2.55kg 6캔 (박스 상품),2089,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,30200,정상,0
79,79,79,패커스,과세,0,49500,안젤라미아 폴리 프리페어드 피자소스 3.01kg 6캔 (박스 상품),2088,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",병류 식자재 양식 캔류,식자재,55900,정상,0
80,80,80,패커스,과세,0,26400,헌트 바베큐소스 510g 12병 (박스 상품),2086,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004002 : 식자재 > 양식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004002 : NEW > 식자재 > 양식 식자재 > 소스류",식자재 양식 소스류,식자재,27800,정상,0
81,81,81,패커스,과세,0,7400,ADMIRAL 쇠고기향 시즈닝 680g 1개 (낱개 상품),2085,사용안함,수입,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,9700,정상,0
82,82,82,패커스,과세,0,6900,ADMIRAL 닭고기향 시즈닝 680g 1개 (낱개 상품),2084,사용안함,수입,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,9000,정상,0
83,83,83,패커스,과세,0,11000,버락 스파게티 500g 20개 (박스 상품),2083,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",식자재 양식 면류,식자재,11600,정상,0
84,84,84,패커스,과세,0,28080,에이스 베이크드 빈스 420g 24캔 (박스 상품),2082,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",병류 식자재 양식 캔류,식자재,31200,정상,0
85,85,85,패커스,과세,0,54480,라이트 리퀴드 스모크 103ml 12병 (박스 상품),2081,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004002 : 식자재 > 양식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004002 : NEW > 식자재 > 양식 식자재 > 소스류",식자재 양식 소스류,식자재,61100,정상,0
86,86,86,패커스,과세,0,15600,에이스 스위트 콘 425g 24캔 (박스 상품),2080,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,17400,정상,0
87,87,88,패커스,과세,0,32400,델리시아스 케이퍼 950g 6병 (박스 상품),2078,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,39400,정상,0
88,88,89,패커스,과세,0,31920,와이즈 그린빈스 400g 24캔 (박스 상품),2077,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",병류 식자재 양식 캔류,식자재,33600,정상,0
89,89,90,패커스,과세,0,38400,콜긴 리퀴드 스모크 472ml 6병 (박스 상품),2076,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004002 : 식자재 > 양식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004002 : NEW > 식자재 > 양식 식자재 > 소스류",식자재 양식 소스류,식자재,41800,정상,0
90,90,91,패커스,과세,0,39000,위시본 이탈리안 드레싱 444ml 12병 (박스 상품),2075,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004002 : 식자재 > 양식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004002 : NEW > 식자재 > 양식 식자재 > 소스류",식자재 양식 소스류,식자재,41100,정상,0
91,91,92,패커스,과세,0,9900,얼음골 동치미 냉면육수 310ml 30팩 (박스 상품),2074,사용안함,얼음골,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001003 : 식자재 > 한식 식자재 > 소스류",식자재 한식 소스류,식자재,11800,정상,0
93,93,94,패커스,과세,0,27420,젠틀 렐리쉬 피클(파우치) 3kg 6팩 (박스 상품),2072,사용안함,수입,"050 : 식자재
050007 : 식자재 > 태국/베트남 식자재
050001 : 식자재 > 한식 식자재
050001009 : 식자재 > 한식 식자재 > 단무지
050004 : 식자재 > 양식 식자재",단무지 태국 식자재 양식 베트남 한식,식자재,28900,정상,0
94,94,95,패커스,과세,0,81600,안주마을 너트믹스 1.5kg 6캔 (박스 상품),2071,사용안함,안주마을,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001007 : 식자재 > 한식 식자재 > 캔류
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001007 : NEW > 식자재 > 한식 식자재 > 캔류
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",캔류 식자재 병류 양식 한식,식자재,98600,정상,0
95,95,96,패커스,과세,0,115500,SYREN 샤프론 28.35g 1개 (낱개 상품),2069,사용안함,수입,"050 : 식자재
050006 : 식자재 > 향신료
050006001 : 식자재 > 향신료 > 파우더",파우더 식자재 향신료,식자재,127800,정상,0
107,107,108,패커스,과세,0,33600,디벨라 페투치네 500g 24개 (박스 상품),2057,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,35400,정상,0
108,108,109,패커스,과세,0,79200,디벨라 깐넬로니 250g 24개 (박스 상품),2056,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004004 : 식자재 > 양식 식자재 > 과자류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004004 : NEW > 식자재 > 양식 식자재 > 과자류",식자재 양식 과자류,식자재,95800,정상,0
109,109,110,패커스,과세,0,60000,디벨라 세미 디 시코리아 500g 24개 (박스 상품),2055,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,83100,정상,0
110,110,111,패커스,과세,0,25080,디벨라 홀 토마토 통조림 2.5kg 6캔 (박스 상품),2054,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,26400,정상,0
111,111,112,패커스,과세,0,96000,칸나멜라 핑크 히말라야 소금 590g 6개 (박스 상품),2053,사용안함,칸나멜라,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004005 : 식자재 > 양식 식자재 > 가루류",식자재 가루류 양식,식자재,110600,정상,0
112,112,113,패커스,과세,0,39760,디벨라 렌틸스 400g 24개 (박스 상품),2052,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,37800,정상,0
113,113,114,패커스,과세,0,35520,디벨라 칙피스 400g 24개 (박스 상품),2051,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,37400,정상,0
